Nivel_1,t_stamp,nombre_sitio,fecha_hora
1.62412,2025-09-17 17:48:50,tanque_alcaldes,2025-09-17 17:48:50
1.62402,2025-09-17 17:51:50,tanque_alcaldes,2025-09-17 17:51:50
0.0,2025-09-17 17:54:50,tanque_alcaldes,2025-09-17 17:54:50
1.63196,2025-09-17 17:57:50,tanque_alcaldes,2025-09-17 17:57:50
1.63732,2025-09-17 18:00:50,tanque_alcaldes,2025-09-17 18:00:50
1.62631,2025-09-17 18:03:50,tanque_alcaldes,2025-09-17 18:03:50
1.6331,2025-09-17 18:06:50,tanque_alcaldes,2025-09-17 18:06:50
1.63955,2025-09-17 18:09:50,tanque_alcaldes,2025-09-17 18:09:50
1.6441,2025-09-17 18:12:50,tanque_alcaldes,2025-09-17 18:12:50
1.64042,2025-09-17 18:15:50,tanque_alcaldes,2025-09-17 18:15:50
1.63953,2025-09-17 18:18:50,tanque_alcaldes,2025-09-17 18:18:50
1.64495,2025-09-17 18:21:50,tanque_alcaldes,2025-09-17 18:21:50
1.64126,2025-09-17 18:24:50,tanque_alcaldes,2025-09-17 18:24:50
1.6485,2025-09-17 18:27:50,tanque_alcaldes,2025-09-17 18:27:50
1.64977,2025-09-17 18:30:50,tanque_alcaldes,2025-09-17 18:30:50
1.64651,2025-09-17 18:33:50,tanque_alcaldes,2025-09-17 18:33:50
1.65416,2025-09-17 18:36:50,tanque_alcaldes,2025-09-17 18:36:50
1.65451,2025-09-17 18:39:50,tanque_alcaldes,2025-09-17 18:39:50
1.65471,2025-09-17 18:42:50,tanque_alcaldes,2025-09-17 18:42:50
1.65328,2025-09-17 18:45:50,tanque_alcaldes,2025-09-17 18:45:50
1.65823,2025-09-17 18:48:50,tanque_alcaldes,2025-09-17 18:48:50
1.66211,2025-09-17 18:51:50,tanque_alcaldes,2025-09-17 18:51:50
1.66834,2025-09-17 18:54:50,tanque_alcaldes,2025-09-17 18:54:50
1.66466,2025-09-17 18:57:50,tanque_alcaldes,2025-09-17 18:57:50
1.6641,2025-09-17 19:00:50,tanque_alcaldes,2025-09-17 19:00:50
1.66485,2025-09-17 19:03:50,tanque_alcaldes,2025-09-17 19:03:50
1.67041,2025-09-17 19:06:50,tanque_alcaldes,2025-09-17 19:06:50
1.66653,2025-09-17 19:09:50,tanque_alcaldes,2025-09-17 19:09:50
1.67265,2025-09-17 19:12:50,tanque_alcaldes,2025-09-17 19:12:50
1.67488,2025-09-17 19:15:50,tanque_alcaldes,2025-09-17 19:15:50
1.67797,2025-09-17 19:18:50,tanque_alcaldes,2025-09-17 19:18:50
0.0,2025-09-17 19:21:50,tanque_alcaldes,2025-09-17 19:21:50
1.67389,2025-09-17 19:24:50,tanque_alcaldes,2025-09-17 19:24:50
1.68456,2025-09-17 19:27:50,tanque_alcaldes,2025-09-17 19:27:50
1.68457,2025-09-17 19:30:50,tanque_alcaldes,2025-09-17 19:30:50
1.68446,2025-09-17 19:33:50,tanque_alcaldes,2025-09-17 19:33:50
1.68698,2025-09-17 19:36:50,tanque_alcaldes,2025-09-17 19:36:50
1.69151,2025-09-17 19:39:50,tanque_alcaldes,2025-09-17 19:39:50
1.68864,2025-09-17 19:42:50,tanque_alcaldes,2025-09-17 19:42:50
1.68729,2025-09-17 19:45:50,tanque_alcaldes,2025-09-17 19:45:50
1.69189,2025-09-17 19:48:50,tanque_alcaldes,2025-09-17 19:48:50
1.69496,2025-09-17 19:51:50,tanque_alcaldes,2025-09-17 19:51:50
1.6962,2025-09-17 19:54:50,tanque_alcaldes,2025-09-17 19:54:50
1.69928,2025-09-17 19:57:50,tanque_alcaldes,2025-09-17 19:57:50
1.70519,2025-09-17 20:00:50,tanque_alcaldes,2025-09-17 20:00:50
1.69962,2025-09-17 20:03:50,tanque_alcaldes,2025-09-17 20:03:50
1.7086,2025-09-17 20:06:50,tanque_alcaldes,2025-09-17 20:06:50
1.70317,2025-09-17 20:09:50,tanque_alcaldes,2025-09-17 20:09:50
1.70835,2025-09-17 20:12:50,tanque_alcaldes,2025-09-17 20:12:50
1.70933,2025-09-17 20:15:50,tanque_alcaldes,2025-09-17 20:15:50
0.0,2025-09-17 20:18:50,tanque_alcaldes,2025-09-17 20:18:50
1.70816,2025-09-17 20:21:50,tanque_alcaldes,2025-09-17 20:21:50
1.71679,2025-09-17 20:24:50,tanque_alcaldes,2025-09-17 20:24:50
1.72275,2025-09-17 20:27:50,tanque_alcaldes,2025-09-17 20:27:50
1.71618,2025-09-17 20:30:50,tanque_alcaldes,2025-09-17 20:30:50
1.7256,2025-09-17 20:33:50,tanque_alcaldes,2025-09-17 20:33:50
1.72007,2025-09-17 20:36:50,tanque_alcaldes,2025-09-17 20:36:50
1.72362,2025-09-17 20:39:50,tanque_alcaldes,2025-09-17 20:39:50
1.71839,2025-09-17 20:42:50,tanque_alcaldes,2025-09-17 20:42:50
1.71985,2025-09-17 20:45:50,tanque_alcaldes,2025-09-17 20:45:50
1.72862,2025-09-17 20:48:50,tanque_alcaldes,2025-09-17 20:48:50
1.72894,2025-09-17 20:51:50,tanque_alcaldes,2025-09-17 20:51:50
1.7288,2025-09-17 20:54:50,tanque_alcaldes,2025-09-17 20:54:50
1.7296,2025-09-17 20:57:50,tanque_alcaldes,2025-09-17 20:57:50
1.73113,2025-09-17 21:00:50,tanque_alcaldes,2025-09-17 21:00:50
1.74206,2025-09-17 21:03:50,tanque_alcaldes,2025-09-17 21:03:50
1.74048,2025-09-17 21:06:50,tanque_alcaldes,2025-09-17 21:06:50
1.73965,2025-09-17 21:09:50,tanque_alcaldes,2025-09-17 21:09:50
